Resource utilization
Resource,Utilization %
Role 1,0
SYSTEM,0
Role 4,0
Role 6,0
Role 3,9
Role 2,14
Role 5,62

11,7721676.490493536,313891.15861320496,203516.4933834076,614.4907798899546
12,1.6423670636418343E7,671544.6473550797,547866.963044405,687.883139306969
13,1.6402647416920424E7,669837.7199118137,536415.7184050083,741.5722358544668
14,1.5605345309099197E7,637997.338023901,388547.6211721897,1387.2304231180083
15,1.5595557981889725E7,639124.3766987324,555823.7685391903,463.5982915176285
16,1.1890558568913937E7,488069.9443438053,270252.20564103127,1210.5828099303774
17,1.1953347867131233E7,489148.18951678276,386052.2977015972,573.3804429531098
18,7633428.389507532,313611.4226901531,226469.5515754223,485.9484075864156
19,1.639208175319767E7,674979.7744731903,510050.4992918968,916.6105524765121
20,9677330.495010138,397010.49501013756,282152.4321010113,638.6700998981794
21,1.9090213036762476E7,778961.3831436634,542454.7727053165,1314.7772175934579
22,1.5526714792644262E7,636121.2726755142,486510.95482349396,833.2177999827599
23,3.730570706685948E7,1530945.1872389317,1275438.076630354,1420.363876065943
24,1.6280629415301085E7,663615.2279777527,537346.9447789192,702.2372421118948
25,1.6341816435617208E7,669338.1403434277,499532.3266732693,947.6874132368299
26,1.62826871520648E7,668750.4035770893,576436.2364106178,513.3612938125927
27,1.9907895397311926E7,815369.7659983635,674483.2065720558,786.3837843206194
28,2.676219744907379E7,1091434.8114535809,859132.9336838722,1291.9550668345555
29,1.9891805164985657E7,810983.0149271488,688781.6558828354,681.5081371453074
30,3.709955823251486E7,1517907.5218191147,1337570.9309346676,1003.5378648585744
31,1.8917584471889973E7,773068.9090528488,637329.0989460945,755.6347639110354
32,3.619443181842494E7,1485365.2134382725,1219577.670230627,1478.0998626735475
33,3.643603230604553E7,1492247.5205562115,1278878.5196056366,1188.015648392836
34,2.1550868915548563E7,884620.9948716164,741444.2798063755,796.755951737033
35,3.605170372913003E7,1478060.446006775,1273292.1570317745,1140.8200396815935
36,3.7081398922477484E7,1522815.8869719505,1312517.680056572,1168.9071959508788
37,3.689898652273965E7,1514230.006273508,1334121.2127387524,1004.7170515206126
38,2.1562718820559025E7,885166.4537596703,715405.1465888023,945.1973277793992
39,3.6898366381132364E7,1515117.4035551548,1329364.6731956005,1032.4577479759853
40,3.6699553195174456E7,1507983.9525530338,1252772.3895697594,1422.1182018121083
41,2.31207624031682E7,946198.5912671089,815876.2720472813,725.911715204186
42,1.879271601693487E7,769164.3658847809,693967.6866893768,418.1134127179782
43,3.633044419800782E7,1487774.6461839676,1316394.7963206768,952.600708521737
44,1.8864265118771076E7,777481.3637742996,646328.8762202263,730.288089884652
45,3.5769684784673214E7,1466286.7023339272,1365615.3173208237,564.5121930228339
46,3.5978438162721395E7,1476924.1554851532,1257416.995369196,1221.5518920262655
47,2.4526356320100307E7,1008585.503524065,830717.0398097038,988.9546868655418
48,2.6284753568996668E7,1079367.1960926056,908050.5747644901,953.824189011256
49,2.385658667675829E7,979457.5328218937,839473.7151339054,779.9751658678057
50,3.686496591778517E7,1510231.753751278,1298012.4259574413,1179.5367159777215
51,2.7255849659543753E7,1118008.6725943089,901458.7362146378,1204.0723962227503
52,3.657231782313132E7,1503758.036392212,1322188.507218361,1010.2031393541232
53,3.670571999930239E7,1497803.824747324,1324065.0273985863,966.594328667058
54,2.457366267314577E7,1002336.0415017605,850915.5651435852,843.4816301001443
55,2.6216286640403032E7,1073759.059674263,909277.9582943916,914.9551644086837
56,2.247043713165331E7,920336.186747551,835585.1398499012,473.04663792583676
57,3.5761453684471846E7,1464253.139124155,1250688.1523742676,1187.4102628217802
58,2.633601395284176E7,1078413.2411720753,995421.1097273827,463.71610548098874
59,2.7543274809440136E7,1127652.336256504,1019994.6635317802,599.422839310434
60,3.598217591922259E7,1472785.4605093002,1274063.5343036652,1105.2814423693549
61,2.6306015519928455E7,1078040.3417992592,967792.5003724098,614.5126553085115
62,3.676231288422227E7,1505741.3103129864,1400833.095426321,583.6130407174429
63,2.74790264079237E7,1127004.0381598473,944098.8730204105,1020.0161803430983
64,3.5675010267397165E7,1459194.2679314613,1327332.6455230713,736.4692460099857
65,3.602611954328108E7,1472670.0205552578,1276466.038386345,1091.0813645415838
66,3.5486891978014946E7,1454719.7127738,1264064.3282840252,1061.5586245828204
